Date and Time,Seconds,Pressure (mmHg),Temperature (C),Level Depth To Water (mm),,,
24/09/2022 20:00,1548000.001,790.377,10.749,-819.888,,,
24/09/2022 21:00,1551600.001,790.69,10.749,-824.144,,,
24/09/2022 22:00,1555200.001,791.089,10.801,-829.576,,,
24/09/2022 23:00,1558800.001,791.91,10.801,-840.745,,,
25/09/2022 00:00,1562400.001,791.949,10.801,-841.276,,,
25/09/2022 01:00,1566000.001,792.175,10.749,-844.354,,,
25/09/2022 02:00,1569600.001,791.988,10.801,-841.809,,,
25/09/2022 03:00,1573200.001,791.979,10.749,-841.694,,,
25/09/2022 04:00,1576800.001,791.441,10.801,-834.365,,,
25/09/2022 05:00,1580400.001,791.198,10.749,-831.056,,,
25/09/2022 06:00,1584000.001,791.002,10.749,-828.396,,,
25/09/2022 07:00,1587600.001,790.69,10.749,-824.144,,,
25/09/2022 08:00,1591200.001,791.128,10.801,-830.107,,,
25/09/2022 09:00,1594800.001,790.572,10.749,-822.548,,,
25/09/2022 10:00,1598400.001,790.533,10.749,-822.016,,,
25/09/2022 11:00,1602000.001,789.908,10.749,-813.506,,,
25/09/2022 12:00,1605600.001,789.595,10.749,-809.25,,,
25/09/2022 13:00,1609200.001,789.126,10.749,-802.87,,,
25/09/2022 14:00,1612800.001,788.462,10.749,-793.828,,,
25/09/2022 15:00,1616400.001,787.251,10.749,-777.347,,,
25/09/2022 16:00,1620000.001,787.055,10.749,-774.687,,,
25/09/2022 17:00,1623600.001,786.5,10.697,-767.131,,,
25/09/2022 18:00,1627200.001,785.141,10.749,-748.632,,,
25/09/2022 19:00,1630800.001,784.047,10.749,-733.747,,,
25/09/2022 20:00,1634400.001,783.782,10.801,-730.138,,,
25/09/2022 21:00,1638000.001,783.305,10.749,-723.646,,,
25/09/2022 22:00,1641600.001,783.031,10.749,-719.925,,,
25/09/2022 23:00,1645200.001,782.797,10.749,-716.733,,,
26/09/2022 00:00,1648800.001,783.852,10.749,-731.089,,,
26/09/2022 01:00,1652400.001,785.297,10.749,-750.761,,,
26/09/2022 02:00,1656000.001,784.399,10.749,-738.531,,,
26/09/2022 03:00,1659600.001,783.305,10.749,-723.646,,,
26/09/2022 04:00,1663200.001,782.289,10.749,-709.825,,,
26/09/2022 05:00,1666800.001,781.625,10.749,-700.788,,,
26/09/2022 06:00,1670400.001,781.274,10.749,-696.003,,,
26/09/2022 07:00,1674000.001,780.688,10.749,-688.029,,,
26/09/2022 08:00,1677600.001,780.805,10.749,-689.625,,,
26/09/2022 09:00,1681200.001,780.797,10.697,-689.514,,,
26/09/2022 10:00,1684800.001,781.352,10.749,-697.069,,,
26/09/2022 11:00,1688400.001,781.625,10.749,-700.788,,,
26/09/2022 12:00,1692000.001,781.187,10.697,-694.828,,,
26/09/2022 13:00,1695600.001,781.625,10.749,-700.788,,,
26/09/2022 14:00,1699200.001,781.656,10.697,-701.207,,,
26/09/2022 15:00,1702800.001,781.89,10.697,-704.396,,,
26/09/2022 16:00,1706400.001,781.977,10.749,-705.569,,,
26/09/2022 17:00,1710000.001,781.547,10.749,-699.724,,,
26/09/2022 18:00,1713600.001,781.421,10.697,-698.016,,,
26/09/2022 19:00,1717200.001,782.125,10.697,-707.586,,,
26/09/2022 20:00,1720800.001,783.257,10.697,-723.001,,,
26/09/2022 21:00,1724400.001,783.297,10.697,-723.533,,,
26/09/2022 22:00,1728000.001,783.774,10.749,-730.025,,,
26/09/2022 23:00,1731600.001,783.383,10.749,-724.71,,,
27/09/2022 00:00,1735200.001,783.179,10.697,-721.937,,,
27/09/2022 01:00,1738800.001,783.031,10.749,-719.925,,,
27/09/2022 02:00,1742400.001,782.211,10.749,-708.761,,,
27/09/2022 03:00,1746000.001,781.617,10.697,-700.676,,,
27/09/2022 04:00,1749600.001,780.922,10.749,-691.22,,,
27/09/2022 05:00,1753200.001,780.445,10.697,-684.729,,,
27/09/2022 06:00,1756800.001,779.976,10.697,-678.35,,,
27/09/2022 07:00,1760400.001,779.859,10.697,-676.757,,,
27/09/2022 08:00,1764000.001,779.391,10.697,-670.377,,,
27/09/2022 09:00,1767600.001,779.547,10.697,-672.503,,,
27/09/2022 10:00,1771200.001,779.43,10.697,-670.909,,,
27/09/2022 11:00,1774800.001,779.039,10.697,-665.595,,,
27/09/2022 12:00,1778400.001,778.57,10.697,-659.219,,,
27/09/2022 13:00,1782000.001,778.414,10.697,-657.09,,,
27/09/2022 14:00,1785600.001,778.063,10.697,-652.31,,,
27/09/2022 15:00,1789200.001,777.898,10.644,-650.07,,,
27/09/2022 16:00,1792800.001,777.672,10.697,-646.992,,,
27/09/2022 17:00,1796400.001,777.204,10.697,-640.617,,,
27/09/2022 18:00,1800000.001,777.078,10.644,-638.912,,,
27/09/2022 19:00,1803600.001,777.243,10.697,-641.148,,,
27/09/2022 20:00,1807200.001,777.117,10.644,-639.442,,,
27/09/2022 21:00,1810800.001,777.321,10.697,-642.212,,,
27/09/2022 22:00,1814400.001,777.126,10.697,-639.555,,,
27/09/2022 23:00,1818000.001,777.36,10.697,-642.744,,,
28/09/2022 00:00,1821600.001,777.946,10.697,-650.715,,,
28/09/2022 01:00,1825200.001,777.946,10.697,-650.715,,,
28/09/2022 02:00,1828800.001,778.172,10.644,-653.791,,,
28/09/2022 03:00,1832400.001,778.336,10.697,-656.029,,,
28/09/2022 04:00,1836000.001,778.375,10.697,-656.559,,,
28/09/2022 05:00,1839600.001,778.258,10.697,-654.966,,,
28/09/2022 06:00,1843200.001,778.531,10.697,-658.687,,,
28/09/2022 07:00,1846800.001,778.57,10.697,-659.219,,,
28/09/2022 08:00,1850400.001,778.875,10.644,-663.356,,,
28/09/2022 09:00,1854000.001,778.992,10.644,-664.951,,,
28/09/2022 10:00,1857600.001,779.382,10.644,-670.267,,,
28/09/2022 11:00,1861200.001,779.578,10.644,-672.923,,,
28/09/2022 12:00,1864800.001,779.773,10.644,-675.583,,,
28/09/2022 13:00,1868400.001,779.734,10.644,-675.05,,,
28/09/2022 14:00,1872000.001,779.734,10.644,-675.05,,,
28/09/2022 15:00,1875600.001,779.343,10.644,-669.733,,,
28/09/2022 16:00,1879200.001,779.109,10.644,-666.546,,,
28/09/2022 17:00,1882800.001,779.187,10.644,-667.61,,,
28/09/2022 18:00,1886400.001,778.992,10.644,-664.951,,,
28/09/2022 19:00,1890000.001,778.992,10.644,-664.951,,,
28/09/2022 20:00,1893600.001,778.797,10.644,-662.293,,,
28/09/2022 21:00,1897200.001,778.445,10.644,-657.51,,,
28/09/2022 22:00,1900800.001,778.211,10.644,-654.322,,,
28/09/2022 23:00,1904400.001,778.484,10.644,-658.044,,,
29/09/2022 00:00,1908000.001,779.226,10.644,-668.142,,,
29/09/2022 01:00,1911600.001,780.749,10.644,-688.869,,,
29/09/2022 02:00,1915200.001,781.444,10.592,-698.323,,,
29/09/2022 03:00,1918800.001,780.858,10.592,-690.354,,,
29/09/2022 04:00,1922400.001,780.663,10.592,-687.693,,,
29/09/2022 05:00,1926000.001,780.273,10.592,-682.381,,,
29/09/2022 06:00,1929600.001,780.546,10.592,-686.099,,,
29/09/2022 07:00,1933200.001,780.975,10.592,-691.945,,,
29/09/2022 08:00,1936800.001,781.288,10.592,-696.199,,,
29/09/2022 09:00,1940400.001,781.678,10.592,-701.512,,,
29/09/2022 10:00,1944000.001,782.264,10.592,-709.488,,,
29/09/2022 11:00,1947600.001,782.421,10.592,-711.611,,,
29/09/2022 12:00,1951200.001,782.733,10.592,-715.867,,,
29/09/2022 13:00,1954800.001,783.037,10.54,-720.007,,,
29/09/2022 14:00,1958400.001,782.85,10.592,-717.462,,,
29/09/2022 15:00,1962000.001,782.85,10.592,-717.462,,,
29/09/2022 16:00,1965600.001,782.968,10.592,-719.056,,,
29/09/2022 17:00,1969200.001,783.436,10.592,-725.435,,,
29/09/2022 18:00,1972800.001,783.788,10.592,-730.22,,,
29/09/2022 19:00,1976400.001,783.788,10.592,-730.22,,,
29/09/2022 20:00,1980000.001,783.983,10.592,-732.878,,,
29/09/2022 21:00,1983600.001,784.335,10.592,-737.662,,,
29/09/2022 22:00,1987200.001,784.326,10.54,-737.55,,,
29/09/2022 23:00,1990800.001,783.905,10.592,-731.813,,,
30/09/2022 00:00,1994400.001,783.436,10.592,-725.435,,,
30/09/2022 01:00,1998000.001,783.046,10.592,-720.119,,,
30/09/2022 02:00,2001600.001,782.928,10.592,-718.523,,,
30/09/2022 03:00,2005200.001,782.577,10.592,-713.738,,,
30/09/2022 04:00,2008800.001,781.913,10.592,-704.705,,,
30/09/2022 05:00,2012400.001,781.249,10.592,-695.667,,,
30/09/2022 06:00,2016000.001,780.342,10.54,-683.328,,,
30/09/2022 07:00,2019600.001,779.795,10.54,-675.888,,,
30/09/2022 08:00,2023200.001,778.828,10.592,-662.717,,,
30/09/2022 09:00,2026800.001,777.765,10.54,-648.253,,,
30/09/2022 10:00,2030400.001,776.75,10.54,-634.438,,,
30/09/2022 11:00,2034000.001,776.593,10.54,-632.313,,,
30/09/2022 12:00,2037600.001,778.038,10.54,-651.974,,,
30/09/2022 13:00,2041200.001,778.663,10.54,-660.478,,,
30/09/2022 14:00,2044800.001,777.648,10.54,-646.658,,,
30/09/2022 15:00,2048400.001,776.437,10.54,-630.187,,,
30/09/2022 16:00,2052000.001,776.711,10.54,-633.906,,,
30/09/2022 17:00,2055600.001,776.047,10.54,-624.873,,,
30/09/2022 18:00,2059200.001,775.921,10.488,-623.168,,,
30/09/2022 19:00,2062800.001,775.851,10.54,-622.215,,,
30/09/2022 20:00,2066400.001,775.969,10.54,-623.81,,,
30/09/2022 21:00,2070000.001,776.711,10.54,-633.906,,,
30/09/2022 22:00,2073600.001,776.39,10.488,-629.544,,,
30/09/2022 23:00,2077200.001,776.476,10.54,-630.717,,,
01/10/2022 00:00,2080800.001,776.593,10.54,-632.313,,,
01/10/2022 01:00,2084400.001,776.711,10.54,-633.906,,,
01/10/2022 02:00,2088000.001,777.257,10.54,-641.347,,,
01/10/2022 03:00,2091600.001,777.453,10.54,-644.004,,,
01/10/2022 04:00,2095200.001,777.57,10.54,-645.597,,,
01/10/2022 05:00,2098800.001,778.077,10.54,-652.505,,,
01/10/2022 06:00,2102400.001,778.78,10.54,-662.071,,,
01/10/2022 07:00,2106000.001,779.006,10.488,-665.148,,,
01/10/2022 08:00,2109600.001,779.405,10.54,-670.576,,,
01/10/2022 09:00,2113200.001,779.904,10.488,-677.372,,,
01/10/2022 10:00,2116800.001,780.46,10.54,-684.926,,,
01/10/2022 11:00,2120400.001,780.889,10.54,-690.772,,,
01/10/2022 12:00,2124000.001,781.436,10.54,-698.212,,,
01/10/2022 13:00,2127600.001,781.857,10.488,-703.947,,,
01/10/2022 14:00,2131200.001,781.826,10.54,-703.526,,,
01/10/2022 15:00,2134800.001,782.022,10.54,-706.188,,,
01/10/2022 16:00,2138400.001,782.248,10.488,-709.265,,,
01/10/2022 17:00,2142000.001,782.717,10.488,-715.644,,,
01/10/2022 18:00,2145600.001,783.459,10.488,-725.743,,,
01/10/2022 19:00,2149200.001,784.631,10.488,-741.691,,,
01/10/2022 20:00,2152800.001,785.49,10.488,-753.386,,,
01/10/2022 21:00,2156400.001,785.772,10.54,-757.219,,,
01/10/2022 22:00,2160000.001,786.193,10.488,-762.956,,,
01/10/2022 23:00,2163600.001,786.358,10.54,-765.195,,,
02/10/2022 00:00,2167200.001,786.897,10.488,-772.524,,,
02/10/2022 01:00,2170800.001,786.858,10.488,-771.994,,,
02/10/2022 02:00,2174400.001,787.218,10.54,-776.894,,,
02/10/2022 03:00,2178000.001,787.483,10.488,-780.503,,,
02/10/2022 04:00,2181600.001,787.795,10.488,-784.756,,,
02/10/2022 05:00,2185200.001,788.069,10.488,-788.479,,,
02/10/2022 06:00,2188800.001,788.655,10.488,-796.451,,,
02/10/2022 07:00,2192400.001,789.046,10.488,-801.77,,,
02/10/2022 08:00,2196000.001,789.749,10.488,-811.344,,,
02/10/2022 09:00,2199600.001,790.179,10.488,-817.192,,,
02/10/2022 10:00,2203200.001,790.492,10.488,-821.447,,,
02/10/2022 11:00,2206800.001,791.078,10.488,-829.424,,,
02/10/2022 12:00,2210400.001,791.937,10.488,-841.125,,,
02/10/2022 13:00,2214000.001,792.016,10.488,-842.188,,,
02/10/2022 14:00,2217600.001,792.563,10.488,-849.637,,,
02/10/2022 15:00,2221200.001,792.68,10.488,-851.229,,,
02/10/2022 16:00,2224800.001,792.797,10.488,-852.824,,,
02/10/2022 17:00,2228400.001,793.188,10.488,-858.145,,,
02/10/2022 18:00,2232000.001,793.227,10.488,-858.676,,,
02/10/2022 19:00,2235600.001,793.657,10.488,-864.525,,,
02/10/2022 20:00,2239200.001,793.97,10.488,-868.783,,,
02/10/2022 21:00,2242800.001,794.282,10.488,-873.036,,,
02/10/2022 22:00,2246400.001,794.322,10.488,-873.57,,,
02/10/2022 23:00,2250000.001,794.322,10.488,-873.57,,,
03/10/2022 00:00,2253600.001,794.126,10.488,-870.909,,,
03/10/2022 01:00,2257200.001,794.322,10.488,-873.57,,,
03/10/2022 02:00,2260800.001,794.087,10.488,-870.377,,,
03/10/2022 03:00,2264400.001,793.688,10.436,-864.946,,,
03/10/2022 04:00,2268000.001,793.54,10.488,-862.934,,,
03/10/2022 05:00,2271600.001,793.384,10.488,-860.807,,,
03/10/2022 06:00,2275200.001,792.876,10.488,-853.891,,,
03/10/2022 07:00,2278800.001,792.836,10.488,-853.359,,,
03/10/2022 08:00,2282400.001,792.359,10.436,-846.861,,,
03/10/2022 09:00,2286000.001,792.554,10.436,-849.521,,,
03/10/2022 10:00,2289600.001,792.554,10.436,-849.521,,,
03/10/2022 11:00,2293200.001,792.203,10.436,-844.733,,,
03/10/2022 12:00,2296800.001,791.655,10.436,-837.288,,,
03/10/2022 13:00,2300400.001,790.874,10.436,-826.652,,,
03/10/2022 14:00,2304000.001,790.796,10.436,-825.587,,,
03/10/2022 15:00,2307600.001,790.21,10.436,-817.611,,,
03/10/2022 16:00,2311200.001,789.35,10.436,-805.914,,,
03/10/2022 17:00,2314800.001,789.124,10.488,-802.835,,,
03/10/2022 18:00,2318400.001,788.686,10.436,-796.873,,,
03/10/2022 19:00,2322000.001,788.139,10.436,-789.427,,,
03/10/2022 20:00,2325600.001,787.514,10.436,-780.921,,,
03/10/2022 21:00,2329200.001,787.279,10.436,-777.729,,,
03/10/2022 22:00,2332800.001,786.888,10.436,-772.413,,,
03/10/2022 23:00,2336400.001,786.263,10.436,-763.905,,,
04/10/2022 00:00,2340000.001,785.716,10.436,-756.464,,,
04/10/2022 01:00,2343600.001,785.521,10.436,-753.806,,,
04/10/2022 02:00,2347200.001,784.427,10.436,-738.921,,,
04/10/2022 03:00,2350800.001,783.841,10.436,-730.946,,,
04/10/2022 04:00,2354400.001,783.333,10.436,-724.036,,,
04/10/2022 05:00,2358000.001,782.982,10.436,-719.251,,,
04/10/2022 06:00,2361600.001,783.021,10.436,-719.782,,,
04/10/2022 07:00,2365200.001,782.357,10.436,-710.747,,,
04/10/2022 08:00,2368800.001,782.279,10.436,-709.684,,,
04/10/2022 09:00,2372400.001,781.927,10.436,-704.898,,,
04/10/2022 10:00,2376000.001,782.427,10.383,-711.697,,,
04/10/2022 11:00,2379600.001,784.583,10.436,-741.047,,,
04/10/2022 12:00,2383200.001,787.67,10.436,-783.049,,,
04/10/2022 13:00,2386800.001,789.037,10.436,-801.657,,,
04/10/2022 14:00,2390400.001,788.061,10.436,-788.366,,,
04/10/2022 15:00,2394000.001,788.178,10.436,-789.961,,,
04/10/2022 16:00,2397600.001,787.826,10.436,-785.175,,,
04/10/2022 17:00,2401200.001,787.592,10.436,-781.986,,,
04/10/2022 18:00,2404800.001,787.006,10.436,-774.01,,,
04/10/2022 19:00,2408400.001,786.302,10.436,-764.438,,,
04/10/2022 20:00,2412000.001,785.943,10.383,-759.543,,,
04/10/2022 21:00,2415600.001,785.638,10.436,-755.401,,,
04/10/2022 22:00,2419200.001,784.974,10.436,-746.361,,,
04/10/2022 23:00,2422800.001,785.091,10.436,-747.958,,,
05/10/2022 00:00,2426400.001,784.614,10.383,-741.468,,,
05/10/2022 01:00,2430000.001,784.076,10.436,-734.134,,,
05/10/2022 02:00,2433600.001,782.865,10.436,-717.655,,,
05/10/2022 03:00,2437200.001,781.927,10.436,-704.898,,,
05/10/2022 04:00,2440800.001,782.552,10.436,-713.403,,,
05/10/2022 05:00,2444400.001,782.123,10.436,-707.56,,,
05/10/2022 06:00,2448000.001,781.802,10.383,-703.193,,,
05/10/2022 07:00,2451600.001,781.49,10.383,-698.941,,,
05/10/2022 08:00,2455200.001,781.646,10.383,-701.067,,,
05/10/2022 09:00,2458800.001,782.036,10.383,-706.383,,,
05/10/2022 10:00,2462400.001,782.466,10.383,-712.231,,,
05/10/2022 11:00,2466000.001,783.208,10.383,-722.328,,,
05/10/2022 12:00,2469600.001,783.521,10.383,-726.584,,,
05/10/2022 13:00,2473200.001,784.263,10.383,-736.684,,,
05/10/2022 14:00,2476800.001,783.872,10.383,-731.367,,,
05/10/2022 15:00,2480400.001,784.419,10.383,-738.808,,,
05/10/2022 16:00,2484000.001,784.849,10.383,-744.656,,,
05/10/2022 17:00,2487600.001,785.552,10.383,-754.227,,,
05/10/2022 18:00,2491200.001,786.646,10.383,-769.111,,,
05/10/2022 19:00,2494800.001,787.232,10.383,-777.086,,,
05/10/2022 20:00,2498400.001,788.287,10.383,-791.444,,,
05/10/2022 21:00,2502000.001,789.263,10.383,-804.735,,,
05/10/2022 22:00,2505600.001,790.475,10.383,-821.221,,,
05/10/2022 23:00,2509200.001,791.53,10.383,-835.579,,,
06/10/2022 00:00,2512800.001,792.116,10.383,-843.557,,,
06/10/2022 01:00,2516400.001,792.312,10.383,-846.217,,,
06/10/2022 02:00,2520000.001,792.624,10.383,-850.473,,,
06/10/2022 03:00,2523600.001,792.898,10.383,-854.195,,,
06/10/2022 04:00,2527200.001,793.132,10.383,-857.388,,,
06/10/2022 05:00,2530800.001,792.82,10.383,-853.131,,,
06/10/2022 06:00,2534400.001,792.898,10.383,-854.195,,,
06/10/2022 07:00,2538000.001,793.328,10.383,-860.046,,,
06/10/2022 08:00,2541600.001,793.562,10.383,-863.236,,,
06/10/2022 09:00,2545200.001,793.562,10.383,-863.236,,,
06/10/2022 10:00,2548800.001,793.719,10.383,-865.364,,,
06/10/2022 11:00,2552400.001,794.266,10.383,-872.811,,,
06/10/2022 12:00,2556000.001,794.188,10.383,-871.747,,,
06/10/2022 13:00,2559600.001,794.305,10.383,-873.341,,,
06/10/2022 14:00,2563200.001,795.634,10.383,-891.428,,,
06/10/2022 15:00,2566800.001,795.477,10.383,-889.3,,,
06/10/2022 16:00,2570400.001,796.494,10.383,-903.132,,,
06/10/2022 17:00,2574000.001,795.634,10.383,-891.428,,,
06/10/2022 18:00,2577600.001,795.321,10.383,-887.174,,,
06/10/2022 19:00,2581200.001,794.774,10.383,-879.726,,,
06/10/2022 20:00,2584800.001,794.227,10.383,-872.278,,,
06/10/2022 21:00,2588400.001,793.914,10.383,-868.024,,,
06/10/2022 22:00,2592000.001,793.476,10.331,-862.063,,,
06/10/2022 23:00,2595600.001,793.015,10.383,-855.791,,,
07/10/2022 00:00,2599200.001,792.39,10.383,-847.281,,,
07/10/2022 01:00,2602800.001,791.803,10.383,-839.302,,,
07/10/2022 02:00,2606400.001,791.257,10.383,-831.858,,,
07/10/2022 03:00,2610000.001,790.475,10.383,-821.221,,,
07/10/2022 04:00,2613600.001,789.451,10.331,-807.282,,,
07/10/2022 05:00,2617200.001,789.334,10.331,-805.688,,,
07/10/2022 06:00,2620800.001,788.755,10.383,-797.822,,,
07/10/2022 07:00,2624400.001,788.365,10.383,-792.507,,,
07/10/2022 08:00,2628000.001,787.974,10.383,-787.188,,,
07/10/2022 09:00,2631600.001,787.701,10.383,-783.468,,,
07/10/2022 10:00,2635200.001,790.427,10.331,-820.575,,,
07/10/2022 11:00,2638800.001,790.67,10.383,-823.882,,,
07/10/2022 12:00,2642400.001,790.037,10.331,-815.261,,,
07/10/2022 13:00,2646000.001,789.607,10.331,-809.41,,,
07/10/2022 14:00,2649600.001,789.099,10.331,-802.496,,,
07/10/2022 15:00,2653200.001,788.552,10.331,-795.052,,,
07/10/2022 16:00,2656800.001,788.357,10.331,-792.396,,,
07/10/2022 17:00,2660400.001,789.841,10.331,-812.6,,,
07/10/2022 18:00,2664000.001,789.411,10.331,-806.751,,,
07/10/2022 19:00,2667600.001,789.138,10.331,-803.027,,,
07/10/2022 20:00,2671200.001,789.49,10.331,-807.815,,,
07/10/2022 21:00,2674800.001,790.076,10.331,-815.79,,,
07/10/2022 22:00,2678400.001,790.467,10.331,-821.108,,,
07/10/2022 23:00,2682000.001,791.014,10.331,-828.554,,,
08/10/2022 00:00,2685600.001,791.092,10.331,-829.619,,,
08/10/2022 01:00,2689200.001,791.092,10.331,-829.619,,,
08/10/2022 02:00,2692800.001,791.287,10.331,-832.277,,,
08/10/2022 03:00,2696400.001,791.404,10.331,-833.87,,,
08/10/2022 04:00,2700000.001,791.444,10.331,-834.403,,,
08/10/2022 05:00,2703600.001,791.952,10.331,-841.317,,,
08/10/2022 06:00,2707200.001,791.756,10.331,-838.659,,,
08/10/2022 07:00,2710800.001,792.342,10.331,-846.637,,,
08/10/2022 08:00,2714400.001,793.007,10.331,-855.679,,,
08/10/2022 09:00,2718000.001,793.398,10.331,-860.997,,,
08/10/2022 10:00,2721600.001,793.867,10.331,-867.378,,,
08/10/2022 11:00,2725200.001,793.867,10.331,-867.378,,,
08/10/2022 12:00,2728800.001,793.945,10.331,-868.442,,,
08/10/2022 13:00,2732400.001,794.062,10.331,-870.036,,,
08/10/2022 14:00,2736000.001,793.671,10.331,-864.718,,,
08/10/2022 15:00,2739600.001,793.515,10.331,-862.593,,,
08/10/2022 16:00,2743200.001,792.881,10.279,-853.97,,,
08/10/2022 17:00,2746800.001,792.616,10.331,-850.359,,,
08/10/2022 18:00,2750400.001,792.49,10.279,-848.65,,,
08/10/2022 19:00,2754000.001,792.295,10.279,-845.992,,,
08/10/2022 20:00,2757600.001,792.256,10.279,-845.459,,,
08/10/2022 21:00,2761200.001,792.021,10.279,-842.268,,,
08/10/2022 22:00,2764800.001,791.795,10.331,-839.189,,,
08/10/2022 23:00,2768400.001,791.209,10.331,-831.213,,,
09/10/2022 00:00,2772000.001,790.732,10.279,-824.72,,,
09/10/2022 01:00,2775600.001,790.107,10.279,-816.21,,,
09/10/2022 02:00,2779200.001,789.607,10.331,-809.41,,,
09/10/2022 03:00,2782800.001,789.052,10.279,-801.853,,,
09/10/2022 04:00,2786400.001,788.435,10.331,-793.46,,,
09/10/2022 05:00,2790000.001,787.966,10.331,-787.076,,,
09/10/2022 06:00,2793600.001,787.411,10.279,-779.52,,,
09/10/2022 07:00,2797200.001,786.598,10.331,-768.468,,,
09/10/2022 08:00,2800800.001,786.239,10.279,-763.57,,,
09/10/2022 09:00,2804400.001,786.121,10.279,-761.977,,,
09/10/2022 10:00,2808000.001,785.575,10.279,-754.534,,,
09/10/2022 11:00,2811600.001,784.793,10.279,-743.902,,,
09/10/2022 12:00,2815200.001,784.637,10.279,-741.775,,,
09/10/2022 13:00,2818800.001,784.286,10.279,-736.992,,,
09/10/2022 14:00,2822400.001,783.356,10.331,-724.344,,,
09/10/2022 15:00,2826000.001,782.645,10.279,-714.665,,,
09/10/2022 16:00,2829600.001,782.098,10.279,-707.226,,,
09/10/2022 17:00,2833200.001,781.825,10.279,-703.501,,,
09/10/2022 18:00,2836800.001,781.356,10.279,-697.125,,,
09/10/2022 19:00,2840400.001,781.239,10.279,-695.53,,,
09/10/2022 20:00,2844000.001,781.239,10.279,-695.53,,,
09/10/2022 21:00,2847600.001,781.161,10.279,-694.471,,,
09/10/2022 22:00,2851200.001,780.887,10.279,-690.749,,,
09/10/2022 23:00,2854800.001,782.02,10.279,-706.161,,,
10/10/2022 00:00,2858400.001,785.614,10.279,-755.065,,,
10/10/2022 01:00,2862000.001,787.84,10.279,-785.369,,,
10/10/2022 02:00,2865600.001,787.84,10.279,-785.369,,,
10/10/2022 03:00,2869200.001,788.036,10.279,-788.029,,,
10/10/2022 04:00,2872800.001,788.153,10.279,-789.625,,,
10/10/2022 05:00,2876400.001,788.614,10.227,-795.893,,,
10/10/2022 06:00,2880000.001,788.77,10.227,-798.02,,,
10/10/2022 07:00,2883600.001,789.083,10.227,-802.272,,,
10/10/2022 08:00,2887200.001,789.981,10.227,-814.503,,,
10/10/2022 09:00,2890800.001,790.693,10.279,-824.188,,,
10/10/2022 10:00,2894400.001,791.271,10.227,-832.051,,,
10/10/2022 11:00,2898000.001,791.701,10.227,-837.902,,,
10/10/2022 12:00,2901600.001,792.396,10.174,-847.362,,,
10/10/2022 13:00,2905200.001,792.834,10.227,-853.324,,,
10/10/2022 14:00,2908800.001,792.99,10.227,-855.453,,,
10/10/2022 15:00,2912400.001,793.029,10.227,-855.982,,,
10/10/2022 16:00,2916000.001,793.655,10.227,-864.493,,,
10/10/2022 17:00,2919600.001,794.163,10.227,-871.407,,,
